id,y_pred
21506,68.155975
21507,341.18707
21508,256.28516
21509,55.54778
21510,183.49617
21511,226.16924
21512,291.48355
21513,237.31403
21514,136.17403
21515,99.88065
21516,221.02673
21517,166.35384
21518,136.04382
21519,138.53967
21520,96.02734
21521,38.76106
21522,483.6685
21523,83.47897
21524,179.99428
21525,167.63545
21526,65.82993
21527,123.64638
21528,127.919556
21529,182.60646
21530,54.179195
21531,367.8296
21532,60.081688
21533,70.59986
21534,590.6446
21535,643.9535
21536,185.37874
21537,16.990704
21538,244.30385
21539,332.68356
21540,40.361
21541,110.72517
21542,192.70491
21543,90.42086
21544,287.63522
21545,275.8838
21546,163.55443
21547,547.50446
21548,589.58075
21549,383.6463
21550,347.31396
21551,200.0371
21552,141.75714
21553,77.15342
21554,1484.9788
21555,959.6618
21556,83.898506
21557,217.09523
21558,212.55829
21559,183.77876
21560,101.39742
21561,20.725016
21562,290.11993
21563,53.083126
21564,374.08313
21565,603.18945
21566,166.64542
21567,346.06433
21568,275.29333
21569,67.40738
21570,315.25406
21571,270.72284
21572,3027.5842
21573,187.91876
21574,147.12495
21575,154.24525
21576,285.84213
21577,125.13382
21578,86.88823
21579,119.723
21580,201.20546
21581,80.283844
21582,284.77664
21583,1024.7019
21584,284.26453
21585,15.75095
21586,110.94268
21587,536.7451
21588,262.092
21589,167.73247
21590,271.51456
21591,131.52974
21592,137.0264
21593,484.5471
21594,398.72156
21595,305.40817
21596,158.31903
21597,207.74748
21598,64.597275
21599,55.228703
21600,216.10114
21601,143.34082
21602,74.55297
21603,705.2723
21604,320.88217
21605,147.34547
21606,172.97002
21607,114.620766
21608,154.88289
21609,101.29288
21610,74.12885
21611,293.0682
21612,423.89105
21613,211.27354
21614,239.52615
21615,75.52108
21616,85.06855
21617,260.46512
21618,370.529
21619,174.30214
21620,167.08304
21621,197.16557
21622,159.63074
21623,66.253334
21624,37.751923
21625,127.13171
21626,173.67488
21627,248.89551
21628,293.77545
21629,329.10812
21630,108.36892
21631,139.6992
21632,506.11212
21633,184.70541
21634,110.893814
21635,230.65184
21636,199.66919
21637,177.40378
21638,110.096725
21639,6.25606
21640,96.71553
21641,254.46858
21642,249.96912
21643,291.5016
21644,247.62921
21645,73.85069
21646,1295.8892
21647,195.11029
21648,35.462254
21649,84.6193
21650,345.99564
21651,116.744446
21652,183.65811
21653,153.39053
21654,30.083382
21655,51.144203
21656,68.1614
21657,65.62562
21658,138.97595
21659,162.66277
21660,207.62863
21661,158.47017
21662,77.21276
21663,88.142525
21664,419.93436
21665,242.57848
21666,91.83403
21667,98.02532
21668,210.25934
21669,271.5998
21670,78.31694
21671,79.57345
21672,65.891785
21673,116.83735
21674,59.921963
21675,117.31552
21676,173.6867
21677,227.01407
21678,141.19905
21679,281.20624
21680,228.46448
21681,217.10107
21682,180.98277
21683,498.98502
21684,340.9687
21685,131.62715
21686,499.28864
21687,76.657265
21688,237.51787
21689,1098.0521
21690,92.704315
21691,117.17212
21692,149.379
21693,46.601894
21694,170.1063
21695,334.86865
21696,91.4172
21697,192.54121
21698,85.73766
21699,135.56628
21700,253.86008
21701,383.3261
21702,81.66981
21703,163.16658
21704,461.68362
21705,66.938805
21706,193.38452
21707,203.56548
21708,397.3687
21709,202.8092
21710,519.8087
21711,111.694244
21712,490.98087
21713,42.29228
21714,107.49211
21715,182.25975
21716,114.96667
21717,268.25983
21718,96.65572
21719,55.18541
21720,429.10233
21721,389.17517
21722,197.89749
21723,314.5069
21724,22.687017
21725,129.75311
21726,80.02276
21727,463.0728
21728,106.021034
21729,225.53653
21730,164.31873
21731,117.92217
21732,103.36466
21733,108.92095
21734,288.57782
21735,86.765305
21736,10.700853
21737,249.74066
21738,154.2315
21739,110.12551
21740,1768.3235
21741,164.80942
21742,858.17114
21743,100.506714
21744,102.74936
21745,148.84154
21746,390.03564
21747,158.5798
21748,366.7972
21749,132.34766
21750,194.36993
21751,70.08592
21752,176.57086
21753,112.59865
21754,62.979794
21755,173.33192
21756,142.60037
21757,235.42891
21758,93.011185
21759,58.67389
21760,356.13232
21761,475.88986
21762,2308.4233
21763,-6.443712
21764,38.869106
21765,200.9284
21766,157.76079
21767,40.138474
21768,156.95677
21769,102.99921
21770,77.008255
21771,68.047615
21772,87.982025
21773,95.03384
21774,117.364265
21775,252.00748
21776,241.73306
21777,229.76219
21778,338.39288
21779,158.2485
21780,114.575455
21781,153.45737
21782,212.76988
21783,165.41405
21784,170.44347
21785,277.54727
21786,341.68857
21787,1008.1918
21788,136.25429
21789,324.7186
21790,172.10033
21791,331.26605
21792,392.15
21793,152.214
21794,273.91287
21795,213.63379
21796,211.85335
21797,1981.7422
21798,863.3602
21799,88.603195
21800,394.85568
21801,192.96161
21802,381.3604
21803,450.6726
21804,55.85833
21805,383.72888
21806,215.87254
21807,213.59428
21808,283.75613
21809,391.52438
21810,107.86963
21811,136.54738
21812,185.2266
21813,192.81685
21814,98.86719
21815,192.73833
21816,234.80965
21817,150.83055
21818,184.39952
21819,335.5061
21820,64.71976
21821,61.934277
21822,230.1292
21823,200.75554
21824,56.850872
21825,317.56787
21826,192.6732
21827,215.71304
21828,157.7488
21829,210.99738
21830,112.40362
21831,431.2247
21832,62.199936
21833,276.7539
21834,702.7532
21835,80.20968
21836,108.22158
21837,151.97177
21838,1354.8153
21839,227.86623
21840,388.16064
21841,42.699932
21842,156.37685
21843,105.3096
21844,174.64034
21845,156.07675
21846,778.4608
21847,143.76514
21848,6440.853
21849,98.697464
21850,236.74786
21851,617.70703
21852,159.67029
21853,158.85222
21854,87.7896
21855,162.42004
21856,697.26495
21857,85.30385
21858,121.362564
21859,148.55522
21860,143.89168
21861,295.4135
21862,237.8627
21863,129.80746
21864,218.73099
21865,246.49309
21866,257.8427
21867,399.36877
21868,171.97493
21869,261.08377
21870,84.00387
21871,85.68854
21872,152.98132
21873,237.41766
21874,213.99142
21875,279.25592
21876,201.226
21877,280.48938
21878,115.866516
21879,89.42851
21880,24.062021
21881,135.40358
21882,125.06824
21883,268.1373
21884,111.055664
21885,28.748747
21886,344.2887
21887,23.479761
21888,118.39028
21889,328.7779
21890,76.28324
21891,712.78217
21892,40.390633
21893,135.71745
21894,245.71129
21895,103.11695
21896,129.06673
21897,225.73174
21898,222.2665
21899,160.94054
21900,294.87085
21901,52.392483
21902,326.9373
21903,305.3443
21904,385.0292
21905,219.49785
21906,68.656586
21907,259.61343
21908,425.3479
21909,212.78146
21910,203.37148
21911,197.07083
21912,31.309057
21913,317.64304
21914,197.58792
21915,193.92197
21916,188.01747
21917,14.620059
21918,80.460335
21919,631.35913
21920,103.11695
21921,285.82397
21922,230.2699
21923,245.05644
21924,223.21446
21925,134.69336
21926,230.00891
21927,124.903946
21928,391.32693
21929,125.05798
21930,85.911995
21931,480.08798
21932,208.17241
21933,-3.8055882
21934,121.16469
21935,65.94302
21936,334.2352
21937,485.49368
21938,273.05298
21939,311.2412
21940,88.89137
21941,365.6558
21942,145.97055
21943,190.58234
21944,80.70931
21945,45.420036
21946,195.9966
21947,266.65497
21948,105.56087
21949,116.71762
21950,240.79869
21951,189.60411
21952,307.02478
21953,211.34477
21954,178.69572
21955,116.254845
21956,848.6132
21957,151.25934
21958,62.357983
21959,173.99706
21960,173.43384
21961,-16.777828
21962,317.4577
21963,248.84332
21964,168.39381
21965,35.97444
21966,232.66528
21967,51.92929
21968,303.40976
21969,55.32263
21970,185.478
21971,204.08498
21972,21.402576
21973,57.773083
21974,239.55916
21975,168.3022
21976,385.2144
21977,36.64795
21978,67.75324
21979,198.50954
21980,68.21446
21981,137.06947
21982,104.03893
21983,182.71799
21984,307.51477
21985,158.64404
21986,74.00108
21987,369.42935
21988,224.90627
21989,55.270313
21990,158.5747
21991,112.615585
21992,564.0282
21993,202.23038
21994,168.29585
21995,111.01156
21996,191.15598
21997,18.044622
21998,388.8933
21999,52.589165
22000,270.46042
22001,121.82419
22002,193.54796
22003,1077.4434
22004,356.11438
22005,178.04242
22006,271.05786
22007,333.34497
22008,273.27063
22009,123.08499
22010,164.87842
22011,36.649864
22012,210.64178
22013,92.969734
22014,390.62714
22015,179.94232
22016,408.8847
22017,144.07219
22018,105.46013
22019,271.7278
22020,314.49594
22021,146.26903
22022,96.735664
22023,75.402664
22024,189.4927
22025,181.44691
22026,336.06006
22027,180.25256
22028,56.76702
22029,173.9995
22030,116.819244
22031,350.3283
22032,207.9434
22033,30.212948
22034,-3.963686
22035,172.10077
22036,28.791126
22037,-22.819618
22038,57.637997
22039,259.88385
22040,210.43282
22041,81.44545
22042,140.52783
22043,178.40868
22044,4289.3276
22045,140.35184
22046,243.27097
22047,241.38684
22048,190.83743
22049,112.06197
22050,141.16263
22051,10.685905
22052,173.94699
22053,245.70564
22054,38.365723
22055,146.60928
22056,255.07219
22057,404.88608
22058,31.419836
22059,105.71911
22060,747.5089
22061,104.74035
22062,59.295284
22063,120.72313
22064,100.84094
22065,139.49521
22066,110.19306
22067,97.43971
22068,563.2991
22069,299.1861
22070,9145.598
22071,197.36499
22072,55.226845
22073,14.444896
22074,238.6516
22075,77.61926
22076,39.75389
22077,27.571098
22078,85.15956
22079,3110.2078
22080,256.37527
22081,65.572624
22082,61.5275
22083,192.66716
22084,165.93837
22085,154.26938
22086,165.92613
22087,125.420555
22088,131.83524
22089,428.40768
22090,392.98926
22091,363.7479
22092,110.44174
22093,183.54689
22094,127.64601
22095,137.5672
22096,53.765255
22097,60.100807
22098,441.65735
22099,216.02849
22100,119.63249
22101,-37.010628
22102,456.5912
22103,35.723232
22104,170.87828
22105,195.16054
22106,366.5491
22107,131.993
22108,61.476486
22109,303.96976
22110,66.95669
22111,341.95465
22112,122.72427
22113,65.522736
22114,209.28304
22115,233.45058
22116,522.1232
22117,219.58458
22118,204.76842
22119,213.37346
22120,124.01028
22121,51.786377
22122,98.31198
22123,305.90317
22124,435.50882
22125,111.4992
22126,306.29623
22127,220.20895
22128,203.26219
22129,80.372086
22130,260.4663
22131,75.06523
22132,189.0244
22133,40.71363
22134,132.67049
22135,233.77538
22136,259.24478
22137,346.15903
22138,131.06711
22139,235.7617
22140,27.230076
22141,138.80853
22142,223.7996
22143,152.853
22144,1126.7354
22145,199.21767
22146,150.31921
22147,274.74393
22148,99.88017
22149,250.5541
22150,57.593853
22151,50.95774
22152,58.54694
22153,151.4688
22154,224.91603
22155,131.02386
22156,191.09659
22157,131.50278
22158,149.9234
22159,241.72858
22160,74.24245
22161,163.7146
22162,379.21402
22163,407.52667
22164,141.65576
22165,158.76892
22166,136.10085
22167,153.4692
22168,1856.7365
22169,218.75069
22170,72.18372
22171,46.956547
22172,209.5616
22173,85.618675
22174,230.11461
22175,141.97687
22176,181.87758
22177,144.91692
22178,211.55904
22179,244.32463
22180,206.70653
22181,593.1307
22182,221.6271
22183,261.66217
22184,234.23853
22185,143.78592
22186,128.8072
22187,324.73566
22188,195.94923
22189,61.71839
22190,201.93835
22191,102.43872
22192,592.403
22193,93.54502
22194,92.92538
22195,200.25914
22196,125.33451
22197,208.5489
22198,58.65174
22199,71.27055
22200,513.8269
22201,82.96985
22202,358.47794
22203,139.86089
22204,326.3116
22205,91.821
22206,529.0877
22207,151.07863
22208,185.19804
22209,78.18284
22210,226.35237
22211,316.5567
22212,175.8282
22213,224.92485
22214,269.7126
22215,118.79612
22216,305.14648
22217,197.31926
22218,151.35971
22219,186.50076
22220,117.87091
22221,354.99564
22222,160.85126
22223,145.42728
22224,174.74179
22225,383.00534
22226,457.61722
22227,153.92683
22228,141.46393
22229,174.43063
22230,9233.989
22231,297.26047
22232,150.45914
22233,101.85018
22234,124.73144
22235,118.517204
22236,463.24832
22237,300.35608
22238,112.122696
22239,137.08736
22240,131.99237
22241,138.5598
22242,60.74135
22243,80.79663
22244,79.00857
22245,191.34587
22246,251.73401
22247,179.64049
22248,151.93358
22249,49.66809
22250,40.69196
22251,183.23964
22252,268.04053
22253,191.22205
22254,44.498337
22255,119.93212
22256,187.54022
22257,137.94312
22258,247.2548
22259,230.75334
22260,249.1231
22261,291.02002
22262,-36.71191
22263,432.72855
22264,332.99142
22265,147.5703
22266,105.72215
22267,225.11897
22268,261.31674
22269,301.42166
22270,105.25235
22271,192.15773
22272,233.888
22273,303.6186
22274,179.1648
22275,203.52812
22276,156.91074
22277,279.0303
22278,152.36122
22279,238.54727
22280,161.8686
22281,320.74585
22282,411.77435
22283,254.14452
22284,74.07364
22285,205.03685
22286,170.73123
22287,274.35977
22288,253.30568
22289,64.451164
22290,136.34239
22291,230.66675
22292,390.57513
22293,444.0337
22294,459.1901
22295,110.52059
22296,50.024258
22297,387.9947
22298,0.8751728
22299,106.687004
22300,156.38365
22301,137.54582
22302,189.33942
22303,40.44229
22304,93.85471
22305,59.758633
22306,499.1842
22307,410.55322
22308,54.814495
22309,45.60209
22310,225.02426
22311,141.13173
22312,101.68204
22313,73.383965
22314,182.76889
22315,136.20673
22316,787.52515
22317,129.78082
22318,206.53671
22319,96.844284
22320,65.852165
22321,76.91344
22322,183.40334
22323,531.96155
22324,379.34622
22325,225.14076
22326,404.6552
22327,108.365234
22328,176.04019
22329,64.31429
22330,265.241
22331,527.52966
22332,159.23413
22333,381.58844
22334,132.40091
22335,214.93242
22336,95.5235
22337,300.18103
22338,318.27142
22339,121.581825
22340,163.42584
22341,81.57939
22342,165.32352
22343,169.90195
22344,200.42871
22345,251.85384
22346,241.68146
22347,46.360558
22348,66.60995
22349,107.28763
22350,228.6643
22351,44.403008
22352,328.85867
22353,257.1102
22354,119.66118
22355,183.95695
22356,179.36221
22357,299.9175
22358,68.87596
22359,221.58109
22360,57.263294
22361,404.59482
22362,325.01016
22363,227.57257
22364,205.66048
22365,272.08902
22366,331.89737
22367,189.68051
22368,390.14883
22369,137.75299
22370,88.23797
22371,233.83458
22372,217.26099
22373,54.11417
22374,132.16095
22375,122.69795
22376,80.373924
22377,6876.979
22378,124.180374
22379,164.03079
22380,254.46425
22381,46.927628
22382,149.10936
22383,307.3217
22384,106.63981
22385,222.04376
22386,143.81444
22387,68.3083
22388,63.584057
22389,214.4925
22390,163.57588
22391,222.54259
22392,223.14635
22393,1050.6042
22394,520.9668
22395,119.35791
22396,434.33066
22397,95.105576
22398,194.04475
22399,173.79663
22400,195.54893
22401,316.2669
22402,243.68382
22403,497.14572
22404,182.10857
22405,2799.878
22406,306.08514
22407,119.83171
22408,163.1384
22409,198.35422
22410,692.993
22411,177.45517
22412,148.09956
22413,91.33358
22414,235.2598
22415,59.791515
22416,149.96373
22417,256.5618
22418,150.18518
22419,57.523525
22420,195.41173
22421,231.40881
22422,89.0904
22423,101.03985
22424,146.09409
22425,285.67447
22426,67.86506
22427,182.8271
22428,177.13795
22429,91.1491
22430,183.30539
22431,1959.5869
22432,1820.4828
22433,107.76559
22434,258.8669
22435,281.88556
22436,133.82172
22437,216.79741
22438,196.73326
22439,40.191288
22440,71.90611
22441,708.5617
22442,163.05952
22443,174.18591
22444,36.652843
22445,169.00139
22446,152.4715
22447,2020.3611
22448,156.04607
22449,244.55756
22450,144.44478
22451,170.98067
22452,156.32912
22453,931.26117
22454,172.00204
22455,262.4916
22456,130.75244
22457,144.08678
22458,125.86678
22459,194.73862
22460,80.55878
22461,216.70592
22462,83.269226
22463,215.36734
22464,101.06784
22465,136.52016
22466,245.3653
22467,297.0603
22468,117.83862
22469,248.29723
22470,158.49248
22471,273.64447
22472,126.96697
22473,226.81944
22474,260.21585
22475,174.44159
22476,165.36069
22477,1045.2415
22478,275.92017
22479,225.53484
22480,159.17154
22481,169.54561
22482,41.962322
22483,133.50262
22484,54.20387
22485,143.39888
22486,173.43869
22487,70.833664
22488,154.31003
22489,488.61734
22490,198.55957
22491,72.454605
22492,144.5319
22493,58.7628
22494,191.32712
22495,55.967007
22496,377.45813
22497,99.273735
22498,174.928
22499,320.0286
22500,282.16647
22501,300.7385
22502,182.18932
22503,166.68832
22504,59.685604
22505,195.10533
22506,270.38266
22507,220.66295
22508,-2.2212017
22509,262.80862
22510,145.01306
22511,145.41779
22512,197.91925
22513,344.5014
22514,19.513592
22515,175.55435
22516,1460.371
22517,205.29225
22518,151.31285
22519,730.70776
22520,213.62518
22521,91.86289
22522,220.00073
22523,211.9467
22524,120.48181
22525,261.97287
22526,24.509422
22527,186.93878
22528,135.03395
22529,96.03697
22530,34.157608
22531,301.92578
22532,300.10425
22533,133.93698
22534,132.0795
22535,139.01741
22536,169.98526
22537,252.82907
22538,130.76874
22539,209.62889
22540,92.609436
22541,118.12564
22542,76.79829
22543,213.05647
22544,153.02939
22545,218.47781
22546,188.31847
22547,511.87903
22548,107.216576
22549,131.68977
22550,204.80772
22551,43.408356
22552,153.80725
22553,128.91994
22554,63.350895
22555,101.86527
22556,214.42847
22557,91.65718
22558,86.83554
22559,234.65085
22560,140.88493
22561,131.42325
22562,51.745434
22563,67.17777
22564,166.19225
22565,129.0642
22566,62.17372
22567,140.51024
22568,170.18173
22569,295.11026
22570,166.48358
22571,194.45633
22572,239.73117
22573,36.11785
22574,229.2048
22575,1108.0696
22576,378.80814
22577,166.86955
22578,133.4902
22579,66.27408
22580,80.908516
22581,138.92328
22582,136.48416
22583,87.30331
22584,136.09949
22585,137.88564
22586,177.16458
22587,120.38842
22588,145.63422
22589,104.05577
22590,183.33943
22591,39.974304
22592,69.45031
22593,235.04657
22594,240.71704
22595,71.79171
22596,248.05893
22597,250.01358
22598,138.40662
22599,149.37007
22600,149.82007
22601,62.23314
22602,232.90675
22603,98.32269
22604,225.31831
22605,167.44391
22606,50.047516
22607,179.45357
22608,69.303764
22609,96.009605
22610,193.62099
22611,786.5859
22612,250.60414
22613,681.0153
22614,76.6924
22615,208.83667
22616,186.39633
22617,271.30963
22618,62.401848
22619,187.60083
22620,130.12033
22621,422.6518
22622,214.58727
22623,242.6958
22624,191.7808
22625,222.20818
22626,206.24248
22627,125.62848
22628,144.10864
22629,95.33043
22630,433.06573
22631,155.01195
22632,647.4475
22633,171.49402
22634,712.3785
22635,51.761093
22636,293.4843
22637,53.86506
22638,182.9667
22639,130.349
22640,206.57826
22641,164.36847
22642,138.97658
22643,689.12744
22644,167.2753
22645,81.06735
22646,192.07732
22647,298.64117
22648,149.60103
22649,50.99206
22650,173.75005
22651,171.40358
22652,208.82394
22653,182.44688
22654,149.70778
22655,148.00145
22656,41.9882
22657,197.48503
22658,373.2947
22659,87.18433
22660,336.03247
22661,205.8315
22662,278.2283
22663,171.44302
22664,190.60565
22665,36.444607
22666,381.9645
22667,125.740265
22668,208.35161
22669,388.37802
22670,70.756256
22671,59.822975
22672,223.67206
22673,222.59666
22674,84.23868
22675,177.36642
22676,71.524925
22677,46.144997
22678,128.42468
22679,54.29709
22680,34.47306
22681,113.195
22682,76.754
22683,117.95423
22684,111.96294
22685,209.85713
22686,229.8227
22687,107.35361
22688,251.6837
22689,51.630707
22690,50.84891
22691,219.9183
22692,182.77704
22693,132.98627
22694,477.9785
22695,343.89072
22696,144.84953
22697,964.06085
22698,397.06537
22699,194.18098
22700,113.85002
22701,177.95636
22702,159.97818
22703,116.812195
22704,125.780785
22705,333.3096
22706,243.2585
22707,17.204176
22708,268.5465
22709,203.27779
22710,208.60947
22711,95.637344
22712,211.29779
22713,141.1004
22714,340.8151
22715,122.84941
22716,139.06366
22717,210.70795
22718,261.4534
22719,353.16367
22720,35.436314
22721,165.48691
22722,366.52682
22723,204.10814
22724,113.87629
22725,238.57402
22726,150.45953
22727,203.72705
22728,333.60056
22729,185.38278
22730,42.6048
22731,59.84795
22732,187.01375
22733,67.791
22734,245.71965
22735,130.69899
22736,88.99051
22737,102.31778
22738,387.21423
22739,209.01985
22740,123.833176
22741,2832.918
22742,222.80038
22743,361.8442
22744,228.79234
22745,197.82318
22746,216.40205
22747,173.9146
22748,138.02359
22749,456.95746
22750,67.78317
22751,300.17868
22752,78.53845
22753,278.14883
22754,257.9754
22755,185.93346
22756,127.749115
22757,156.67938
22758,190.3721
22759,84.99837
22760,235.33153
22761,78.64925
22762,156.27692
22763,223.6616
22764,227.78017
22765,166.42795
22766,69.627556
22767,152.17444
22768,168.81184
22769,214.42114
22770,195.08972
22771,38.710682
22772,94.77395
22773,64.00026
22774,254.03755
22775,0.10602373
22776,141.42891
22777,48.67731
22778,92.28101
22779,123.16355
22780,613.979
22781,331.62216
22782,48.43445
22783,146.43538
22784,1354.6765
22785,907.6498
22786,30.986929
22787,44.69118
22788,170.66652
22789,209.00508
22790,51.516518
22791,150.56367
22792,88.72756
22793,80.93571
22794,300.87454
22795,464.17004
22796,50.221195
22797,344.2823
22798,-19.026669
22799,280.18634
22800,88.405136
22801,176.40942
22802,317.53705
22803,279.22467
22804,104.492744
22805,103.96973
22806,254.39613
22807,78.38331
22808,54.412457
22809,185.8117
22810,199.80116
22811,50.22442
22812,64.65675
22813,215.11267
22814,425.70453
22815,209.65973
22816,111.19666
22817,184.73499
22818,143.90375
22819,384.65427
22820,163.28406
22821,108.35859
22822,170.74274
22823,100.63113
22824,301.8219
22825,47.26535
22826,293.58307
22827,128.58432
22828,216.6245
22829,148.87349
22830,204.33916
22831,609.1504
22832,110.39714
22833,264.49506
22834,10.963837
22835,249.11249
22836,126.57288
22837,-29.335238
22838,287.92053
22839,116.907036
22840,699.83795
22841,36.16346
22842,171.42426
22843,452.3868
22844,166.82251
22845,116.28259
22846,165.38513
22847,45.352123
22848,171.90152
22849,114.518715
22850,171.11214
22851,183.28221
22852,157.66774
22853,220.70334
22854,169.86694
22855,102.26164
22856,294.5851
22857,413.08093
22858,366.73145
22859,159.15994
22860,93.7542
22861,281.44208
22862,135.55792
22863,306.6523
22864,138.76
22865,147.5377
22866,770.4285
22867,221.79872
22868,198.01532
22869,433.54358
22870,151.34418
22871,91.43215
22872,85.58571
22873,148.1882
22874,186.74979
22875,236.46413
22876,187.88177
22877,403.95908
22878,171.00665
22879,178.3322
22880,112.81309
22881,447.7057
22882,188.29967
22883,205.9952
22884,10.76694
22885,286.52682
22886,247.36635
22887,177.90753
22888,379.20892
22889,312.60065
22890,234.91286
22891,158.0978
22892,52.499626
22893,148.53812
22894,223.12599
22895,101.979
22896,785.0488
22897,457.84387
22898,73.77105
22899,941.6611
22900,319.5478
22901,718.71155
22902,299.1828
22903,216.95953
22904,478.55142
22905,204.89926
22906,82.05465
22907,124.48891
22908,337.4051
22909,264.36227
22910,180.40651
22911,218.64085
22912,248.41617
22913,286.5881
22914,149.21095
22915,167.1282
22916,113.029045
22917,167.76672
22918,46.943905
22919,105.139145
22920,139.4013
22921,230.9131
22922,237.68414
22923,254.1531
22924,70.533394
22925,598.70526
22926,122.119
22927,93.85152
22928,80.05114
22929,163.16673
22930,41.09675
22931,58.75418
22932,87.160774
22933,83.36802
22934,140.0709
22935,57.55942
22936,103.638336
22937,210.85823
22938,123.0274
22939,324.87643
22940,249.65271
22941,146.96956
22942,122.35058
22943,220.88821
22944,1.4172962
22945,180.8946
22946,224.6255
22947,104.92775
22948,173.03358
22949,190.11238
22950,158.12086
22951,164.5804
22952,-2.5930836
22953,284.01715
22954,86.65741
22955,190.74287
22956,171.98354
22957,41.581844
22958,67.840294
22959,134.5514
22960,112.88998
22961,71.74008
22962,68.85346
22963,209.23335
22964,57.048637
22965,185.1146
22966,156.21649
22967,16.362034
22968,127.87587
22969,1544.1942
22970,255.35266
22971,103.97899
22972,87.094246
22973,1203.2792
22974,104.20309
22975,128.95137
22976,188.17023
22977,364.7761
22978,91.14311
22979,359.0007
22980,191.54106
22981,218.49156
22982,150.11604
22983,69.39966
22984,107.27978
22985,259.96692
22986,226.05457
22987,565.8138
22988,468.26703
22989,83.70169
22990,153.76888
22991,113.217384
22992,2054.913
22993,872.5968
22994,73.94628
22995,207.42201
22996,196.00864
22997,161.26161
22998,690.2325
22999,136.88672
23000,51.111717
23001,138.63177
23002,51.221733
23003,218.72993
23004,121.611176
23005,64.13061
23006,101.10147
23007,164.20525
23008,269.663
23009,351.12848
23010,135.46133
23011,68.587296
23012,147.57155
23013,144.26534
23014,324.9331
23015,159.86118
23016,283.05542
23017,117.12413
23018,365.18375
23019,126.95555
23020,79.14024
23021,57.577824
23022,41.532104
23023,1781.046
23024,110.413864
23025,239.6353
23026,191.25638
23027,266.64136
23028,289.39572
23029,227.22298
23030,62.42468
23031,56.061398
23032,191.73332
23033,54.246292
23034,87.00736
23035,293.0731
23036,84.66913
23037,336.561
23038,352.28253
23039,122.58941
23040,59.982014
23041,68.69864
23042,292.66687
23043,254.34276
23044,233.44008
23045,214.02061
23046,263.0424
23047,1240.551
23048,261.1047
23049,249.35231
23050,50.814323
23051,90.98767
23052,105.13606
23053,341.31537
23054,718.3924
23055,-14.846463
23056,212.06055
23057,424.18472
23058,91.03959
23059,56.873913
23060,123.21384
23061,91.72703
23062,136.29527
23063,184.58139
23064,299.0887
23065,156.50168
23066,170.96281
23067,193.09215
23068,1022.5715
23069,77.33656
23070,91.36585
23071,135.71405
23072,88.15585
23073,91.66617
23074,124.257195
23075,186.50455
23076,45.89621
23077,249.04945
23078,223.74419
23079,377.93076
23080,63.50361
23081,105.03021
23082,305.10632
23083,405.94708
23084,133.4164
23085,132.84048
23086,337.90533
23087,170.37491
23088,312.0749
23089,141.56787
23090,66.64047
23091,124.726135
23092,48.447308
23093,43.753918
23094,279.25668
23095,322.9535
23096,207.36838
23097,269.73248
23098,121.52281
23099,-27.267761
23100,54.76662
23101,30.178328
23102,188.41191
23103,184.90169
23104,265.44043
23105,92.57251
23106,112.87701
23107,246.78981
23108,255.77356
23109,440.52466
23110,81.30442
23111,158.04774
23112,962.0021
23113,136.5833
23114,45.925037
23115,140.54543
23116,366.85452
23117,108.50992
23118,154.02715
23119,145.84041
23120,200.93927
23121,190.33307
23122,291.52737
23123,1349.7751
23124,282.1511
23125,267.66434
23126,227.27676
23127,391.10162
23128,872.10046
23129,326.9108
23130,180.08186
23131,296.8905
23132,4.4625063
23133,418.67673
23134,71.50731
23135,291.3702
23136,380.3406
23137,92.55008
23138,112.0453
23139,159.10791
23140,136.83957
23141,76.10372
23142,319.9841
23143,142.01764
23144,361.1503
23145,115.78654
23146,297.1199
23147,288.87082
23148,43.287098
23149,165.71445
23150,24.592117
23151,4.535743
23152,164.05208
23153,145.34299
23154,351.90894
23155,333.58597
23156,143.09138
23157,173.13977
23158,201.94777
23159,193.61812
23160,385.26123
23161,40.6798
23162,28.340284
23163,138.67116
23164,65.9507
23165,261.65533
23166,188.27225
23167,204.73196
23168,80.92343
23169,123.86066
23170,97.95149
23171,416.86514
23172,126.980125
23173,71.98052
23174,148.19337
23175,66.79652
23176,151.13628
23177,266.34064
23178,93.42981
23179,212.84297
23180,223.60582
23181,388.3229
23182,174.89934
23183,60.603424
23184,125.12276
23185,175.45311
23186,53.80256
23187,162.22348
23188,173.31366
23189,619.1037
23190,113.339096
23191,362.2116
23192,22.963984
23193,47.872665
23194,77.96138
23195,41.436882
23196,117.60646
23197,92.71841
23198,178.49075
23199,50.963486
23200,87.03957
23201,71.998924
23202,146.97273
23203,115.13784
23204,70.02468
23205,310.3488
23206,511.6929
23207,139.67267
23208,186.15662
23209,125.19413
23210,382.8905
23211,150.62103
23212,-3.532784
23213,155.59879
23214,132.9798
23215,243.51274
23216,193.11427
23217,508.32886
23218,180.25735
23219,134.86145
23220,41.18147
23221,486.63016
23222,80.978096
23223,207.37787
23224,120.87384
23225,276.7338
23226,382.14212
23227,83.5891
23228,186.12173
23229,454.79904
23230,125.21414
23231,186.85902
23232,107.28891
23233,256.8102
23234,127.58861
23235,591.08014
23236,151.10968
23237,61.709644
23238,222.5963
23239,257.11224
23240,141.89984
23241,346.03177
23242,236.60951
23243,290.5356
23244,477.1266
23245,444.09433
23246,103.740166
23247,358.82135
23248,165.58098
23249,32.979763
23250,189.86821
23251,158.6595
